receiver_id,Nome,Cognome,Nationality
1527,Richard,Owen,Gambia
1528,Gabriel,Trevino,Lithuania
1529,Heather,Sanchez,Togo
1530,Christopher,Ortega,Madagascar
1531,Jacob,Phillips,Iceland
1532,Crystal,Wright,Vanuatu
1533,James,Watson,Qatar
1534,David,Bowman,Hong Kong
1535,Keith,Graves,Faroe Islands
1536,Jesse,Wells,Germany
1537,Lauren,Newman,Portugal
1538,Kristen,Collins,Netherlands Antilles
1539,Whitney,Yates,Angola
1540,Charles,Smith,Anguilla
1541,Maurice,Hernandez,Trinidad and Tobago
1542,Anthony,Newman,Cote d'Ivoire
1543,Jacob,Russell,Saint Helena
1544,Tiffany,Meyers,Brunei Darussalam
1545,Cynthia,Ramirez,Mayotte
1546,Raymond,Flores,Montenegro
1547,Joe,Nixon,Palau
1548,Francis,King,Suriname
1549,James,Atkins,Congo
1550,Jonathon,Sanchez,Falkland Islands (Malvinas)
1551,Robin,Snyder,Guatemala
1552,Eric,Patrick,Guatemala
1553,Diane,Williams,South Georgia and the South Sandwich Islands
1554,Robert,Thompson,Israel
1555,Carolyn,Baxter,Belarus
1556,Laurie,Chan,Belarus
1557,Victor,Carroll,Oman
1558,Johnathan,Mills,Saint Martin
1559,Tammy,Hall,Cameroon
1560,Dana,Love,Kazakhstan
1561,Jose,Taylor,Germany
1562,Ryan,Vasquez,Ghana
1563,Elizabeth,Webster,Iraq
1564,Carolyn,Peters,Vanuatu
1565,Ruben,Silva,Montenegro
1566,Mary,Smith,Barbados
1567,Victoria,Sanchez,Taiwan
1568,Dorothy,Orozco,Cayman Islands
1569,Samantha,Thomas,Czech Republic
1570,Teresa,Salinas,Angola
1571,Renee,Wallace,Cameroon
1572,Christopher,Medina,Albania
1573,Daniel,Peters,Yemen
1574,Shaun,Rodriguez,Vietnam
1575,Keith,Evans,Ecuador
1576,Kimberly,Smith,Egypt
1577,Jocelyn,Waters,Micronesia
1578,Greg,Welch,Reunion
1579,Erika,Blake,Antarctica (the territory South of 60 deg S)
1580,Mitchell,Jackson,Angola
1581,Oscar,Perez,Dominican Republic
1582,Jessica,Glass,Colombia
1583,Peggy,Carter,Iran
1584,Mary,Johnson,Saint Pierre and Miquelon
1585,Javier,Williams,Belarus
1586,William,Luna,Lithuania
1587,Melissa,Johnson,Bhutan
1588,Lauren,Mason,Belgium
1589,Patricia,Gomez,Lao People's Democratic Republic
1590,William,May,Tanzania
1591,Kevin,Brennan,Peru
1592,Manuel,Watts,Nigeria
1593,Billy,Fuller,Sao Tome and Principe
1594,Cynthia,Bautista,Gibraltar
1595,Mary,Smith,South Georgia and the South Sandwich Islands
1596,Nicole,Berg,United States Minor Outlying Islands
1597,Kimberly,Williams,Micronesia
1598,Anita,Stevenson,Mayotte
1599,Jerry,Love,Israel
1600,Sarah,Bailey,Saint Kitts and Nevis
1601,Amber,Jones,Japan
1602,Joel,Salazar,Guatemala
1603,Steven,Howard,Jersey
1604,Melanie,Cobb,Uganda
1605,Tyrone,Santiago,Gambia
1606,Crystal,Nelson,Niue
1607,Becky,Le,Antarctica (the territory South of 60 deg S)
1608,Alisha,Hawkins,Antigua and Barbuda
1609,Fernando,Gardner,Bangladesh
1610,Janice,Fletcher,Guernsey
1611,Penny,Leonard,Saint Vincent and the Grenadines
1612,Stephanie,Christian,Sri Lanka
1613,John,Stephens,Rwanda
1614,John,Armstrong,Aruba
1615,Kayla,Evans,Dominican Republic
1616,Eric,Parker,Hungary
1617,Julie,Holmes,Aruba
1618,Kyle,Simmons,Mexico
1619,Ryan,James,Paraguay
1620,Jeffrey,Sutton,Luxembourg
1621,Megan,Parks,Andorra
1622,Shannon,Hill,San Marino
1623,Craig,Williams,Burundi
1624,Jackson,Williams,Indonesia
1625,Christian,Brennan,Iran
1626,Heather,Owens,Norfolk Island
1627,Lauren,Sanders,Peru
1628,Shannon,Perez,Saudi Arabia
1629,Monique,Arnold,Heard Island and McDonald Islands
1630,Robert,Garcia,Dominica
1631,James,Knight,Northern Mariana Islands
1632,Victoria,Ramirez,Saint Barthelemy
1633,Kevin,Mccormick,Argentina
1634,Kristin,Oliver,Paraguay
1635,Lisa,Sanders,Ghana
1636,Dwayne,Hurley,Falkland Islands (Malvinas)
1637,Natalie,Bentley,Saint Lucia
1638,Tara,Sexton,Comoros
1639,Michael,Murillo,Spain
1640,Kelly,Stephenson,Wallis and Futuna
1641,William,Torres,Saint Barthelemy
1642,Jennifer,Ramirez,Uzbekistan
1643,Crystal,Miller,Mauritania
1644,Annette,Mora,China
1645,Heidi,Rodriguez,French Southern Territories
1646,Nathan,Berry,Anguilla
1647,Karen,Nguyen,Guatemala
1648,James,Carter,Poland
1649,Jay,Gonzalez,Trinidad and Tobago
1650,Mark,Cole,Niger
1651,George,Taylor,Hong Kong
1652,Erin,Watson,United States Minor Outlying Islands
1653,Ryan,Thompson,Azerbaijan
1654,Daniel,King,Uruguay
1655,William,Clark,Denmark
1656,Benjamin,Day,Russian Federation
1657,Arthur,Davis,Spain
1658,Douglas,Molina,Spain
1659,Claudia,Herrera,Palau
1660,Edward,Callahan,Lebanon
1661,Monique,Myers,Argentina
1662,Julie,Fitzgerald,Sudan
1663,Eric,Strong,Saint Kitts and Nevis
1664,James,Young,Panama
1665,Wendy,Love,Comoros
1666,Ann,Rangel,Saint Kitts and Nevis
1667,Rachel,Nunez,Belgium
1668,Jennifer,Jones,Bangladesh
1669,Ariel,Byrd,Costa Rica
1670,Meghan,Moody,Ecuador
1671,Jeremy,Perez,Lithuania
1672,Andrea,Rivera,Greenland
1673,Michele,Williamson,Slovakia (Slovak Republic)
1674,Christopher,Hubbard,Kazakhstan
1675,Jeffrey,Pierce,Burkina Faso
1676,Glenn,Lewis,Macao
1677,Timothy,Flores,American Samoa
1678,Andrew,Robinson,Oman
1679,Michael,Reyes,Senegal
1680,Rachel,Henson,Spain
1681,Jennifer,White,Reunion
1682,Amanda,Alvarado,Comoros
1683,Melinda,Ryan,Mauritius
1684,Herbert,Jarvis,United States Virgin Islands
1685,Mike,Willis,France
1686,Bradley,Carroll,Isle of Man
1687,Stephen,Cisneros,Singapore
1688,Jonathan,Moore,India
1689,Amy,Melton,Grenada
1690,Michael,Mayer,Yemen
1691,Diana,Perez,Tunisia
1692,James,Webb,Burundi
1693,Tonya,Frazier,Congo
1694,Spencer,Ellis,Paraguay
1695,Matthew,Farley,Antigua and Barbuda
1696,Jill,Pennington,Falkland Islands (Malvinas)
1697,John,Phillips,Tonga
1698,Charles,Sloan,Switzerland
1699,Joseph,Johnson,Malta
1700,Stacy,Martinez,Venezuela
1701,Brian,Perry,Honduras
1702,Tamara,Rodriguez,Lithuania
1703,Kathleen,Holloway,Kenya
1704,Nicholas,Brewer,Canada
1705,Randy,Hart,Ireland
1706,Angel,Gomez,Mongolia
1707,Justin,Bowen,Palestinian Territory
1708,Julie,Landry,Burkina Faso
1709,Susan,Robinson,Thailand
1710,Joseph,Johnston,Saint Helena
1711,Alex,Thompson,Western Sahara
1712,Timothy,Mckinney,Marshall Islands
1713,Christine,Murphy,Brunei Darussalam
1714,Justin,Hartman,Morocco
1715,Katherine,Nelson,Svalbard & Jan Mayen Islands
1716,Mark,Wright,Cote d'Ivoire
1717,Sherry,Espinoza,Puerto Rico
1718,Lance,Taylor,Tokelau
1719,Kaitlyn,Diaz,Iceland
1720,Elizabeth,West,Faroe Islands
1721,Joseph,Watson,Lithuania
1722,Pamela,Wilson,Saint Pierre and Miquelon
1723,Robert,Miller,Monaco
1724,Danielle,King,Saint Barthelemy
1725,Raven,Zuniga,Azerbaijan
1726,Ashley,Terry,Pitcairn Islands
1727,Stephanie,Quinn,Comoros
1728,Megan,Foster,Cote d'Ivoire
1729,Jasmine,Walls,Comoros
1730,Tracy,Swanson,Uganda
1731,Jacob,Moreno,Belgium
1732,Leon,Richardson,Solomon Islands
1733,Rose,Garcia,Armenia
1734,Vicki,Hall,Mauritania
1735,Christopher,Mullen,Tunisia
1736,Brandon,Russo,Tonga
1737,Stephen,Golden,Guernsey
1738,Maria,Freeman,Tajikistan
1739,Tammy,Robertson,Falkland Islands (Malvinas)
1740,Cassandra,Barry,Korea
1741,Samuel,Palmer,Finland
1742,Tracy,Green,Aruba
1743,Thomas,Tucker,Chad
1744,Daniel,Gutierrez,Togo
1745,Patricia,Mccarty,Estonia
1746,Shawn,Simpson,French Southern Territories
1747,Erik,Koch,Jamaica
1748,Harold,Taylor,Heard Island and McDonald Islands
1749,Vincent,Rodriguez,India
1750,Joseph,Simmons,Italy
1751,Michael,Edwards,Swaziland
1752,Michael,Franklin,Sweden
1753,Maria,Thompson,Cameroon
1754,Taylor,Wong,Sudan
1755,Evan,Murphy,American Samoa
1756,John,Hale,Gambia
1757,Tracy,Caldwell,Gambia
1758,Shelia,Farley,Madagascar
1759,Anna,Lee,Antigua and Barbuda
1760,Robert,Flynn,Micronesia
1761,David,Johnson,Kyrgyz Republic
1762,Ryan,Rivera,Barbados
1763,Kelly,Pearson,United States of America
1764,Ernest,Wagner,Sri Lanka
1765,John,Shelton,American Samoa
1766,Jennifer,Williams,Bermuda
1767,Lance,Porter,Saint Lucia
1768,Shelby,Moreno,Kyrgyz Republic
1769,Joy,Carson,Serbia
1770,Michael,Flynn,Ireland
1771,Michael,Romero,Uganda
1772,Jeremy,Smith,Afghanistan
1773,Christopher,Anderson,Guinea-Bissau
1774,Nancy,Reid,Cayman Islands
1775,Thomas,Evans,Christmas Island
1776,Elizabeth,Garrett,Switzerland
1777,Kevin,Ferguson,Andorra
1778,Joel,Torres,Estonia
1779,Cody,Bennett,Lao People's Democratic Republic
1780,Brian,Wyatt,Dominican Republic
1781,Brittany,Marshall,Palestinian Territory
1782,Michael,Thomas,Cyprus
1783,Carol,Nguyen,Burkina Faso
1784,Nicholas,Williams,Burundi
1785,Kimberly,Reyes,Myanmar
1786,Rickey,George,Bolivia
1787,Tracie,Henderson,Bermuda
1788,Tina,Gilbert,Brazil
1789,Kimberly,Larson,New Caledonia
1790,Dustin,Brown,Mauritius
1791,Cindy,Snyder,Argentina
1792,Krystal,Macias,Kuwait
1793,Mary,Peters,Japan
1794,Joshua,Weiss,Brunei Darussalam
1795,Betty,Carr,Afghanistan
1796,Natalie,Thompson,Venezuela
1797,Leslie,Garcia,Dominica
1798,Rick,Lopez,Guinea-Bissau
1799,Kathy,Kline,Hungary
1800,Judith,Davis,Thailand
1801,Allison,Alexander,India
1802,Benjamin,Richardson,Zambia
1803,Richard,Contreras,Equatorial Guinea
1804,Spencer,Leon,Heard Island and McDonald Islands
1805,Annette,Thompson,Swaziland
1806,Denise,Valdez,Montserrat
1807,Juan,Hoffman,Germany
1808,Dennis,Williams,Saint Vincent and the Grenadines
1809,Phillip,Richards,Kenya
1810,Jason,Barker,Colombia
1811,Anthony,Johnson,Dominica
1812,Andrea,Lewis,Ukraine
1813,Tracy,Dixon,Macao
1814,Katherine,Giles,Chile
1815,Brian,Cross,Libyan Arab Jamahiriya
1816,James,Romero,Suriname
1817,Deanna,Thompson,Congo
1818,Daniel,Rodriguez,Gibraltar
1819,Craig,Stone,Maldives
1820,Melissa,Rodgers,Uruguay
1821,Steve,Burgess,Tajikistan
1822,Rebecca,Jones,Slovakia (Slovak Republic)
1823,Makayla,Hobbs,Greece
1824,Alicia,Martin,Germany
1825,Sheena,Baker,Vietnam
1826,Sarah,Lawrence,Anguilla
1827,Lauren,Butler,United Kingdom
1828,Andrew,Mccann,El Salvador
1829,Patricia,Thomas,Swaziland
1830,Lonnie,White,Suriname
1831,Chad,Diaz,Sierra Leone
1832,Vanessa,James,Germany
1833,Sarah,Lewis,Isle of Man
1834,Valerie,Salazar,San Marino
1835,Jason,Underwood,Grenada
1836,Barbara,Jackson,Ireland
1837,Jeremy,Lopez,Sudan
1838,Michael,Flores,Brazil
1839,Shelley,Gonzalez,Tuvalu
1840,Jennifer,Holland,Ghana
1841,Glenn,Johnson,Estonia
1842,Linda,Walsh,Guinea
1843,Steven,Davis,Bangladesh
1844,Jerry,Meadows,Andorra
1845,Thomas,Thomas,Kenya
1846,Dylan,Kelly,Russian Federation
1847,Joy,Wang,Turkmenistan
1848,Bradley,Gallagher,San Marino
1849,Ronald,Kim,Saint Barthelemy
1850,Robert,Flores,Fiji
1851,James,Rogers,Nauru
1852,Frank,Davis,Georgia
1853,Dana,Mendez,Australia
1854,Patrick,Farmer,Saint Lucia
1855,Taylor,Hanna,Cote d'Ivoire
1856,Jeffery,Weber,Finland
1857,Raymond,Fry,North Macedonia
1858,Jacob,Long,Georgia
1859,Jeffery,Hunter,Papua New Guinea
1860,Diane,Scott,Ireland
1861,Christian,Diaz,Tokelau
1862,Willie,Green,Ireland
1863,John,Davis,Mozambique
1864,Julia,Bell,Guatemala
1865,Stephen,Yoder,Honduras
1866,Laura,Johnson,Netherlands
1867,Jill,Shepherd,Azerbaijan
1868,Brian,Jackson,Mauritania
1869,Eric,Cooper,Peru
1870,Michelle,Baird,India
1871,Nicole,Blair,Burundi
1872,Edward,Avery,Uganda
1873,Elizabeth,Davis,Algeria
1874,Andrea,Sweeney,French Polynesia
1875,Gina,Soto,New Zealand
1876,Angel,Smith,Romania
1877,Angela,Jackson,Brazil
1878,Amy,Wolfe,Palestinian Territory
1879,Brooke,Potts,Djibouti
1880,Lindsey,Barnes,San Marino
1881,Darrell,Clay,South Georgia and the South Sandwich Islands
1882,Krystal,Sawyer,Zimbabwe
1883,Danielle,Campbell,Latvia
1884,Sara,Lynch,Western Sahara
1885,Gordon,Salas,Jersey
1886,Toni,Wolf,Bermuda
1887,Megan,Rodriguez,Bangladesh
1888,Jake,Williams,Niue
1889,Caroline,Brown,Morocco
1890,Maria,Sanders,Guyana
1891,Laura,Vang,Sierra Leone
1892,Carla,Conway,Brazil
1893,Paul,Olson,Sweden
1894,Stephanie,Whitehead,Tanzania
1895,Amber,Lee,Uganda
1896,Steven,Turner,Solomon Islands
1897,Timothy,Estrada,Russian Federation
1898,Donald,Dorsey,Finland
1899,Wendy,Foley,Tokelau
1900,Melissa,Hunt,Samoa
1901,Mary,Contreras,United States Virgin Islands
1902,Jessica,Scott,Singapore
1903,Susan,Lin,French Polynesia
1904,Kelsey,Murray,United States Minor Outlying Islands
1905,Laura,Harris,Nigeria
1906,Kristin,Rivera,Bouvet Island (Bouvetoya)
1907,Erik,Ellis,Ecuador
1908,Kathy,Williams,Spain
1909,Scott,Martinez,Holy See (Vatican City State)
1910,Danny,Beard,Uruguay
1911,Samantha,Adams,United States Virgin Islands
1912,Theresa,Andersen,Bouvet Island (Bouvetoya)
1913,Margaret,Peterson,Martinique
1914,Bernard,Mcintosh,Namibia
1915,Roberto,Mcneil,Cyprus
1916,Adam,Cardenas,Turks and Caicos Islands
1917,Angel,White,Greece
1918,Michelle,Williams,United Kingdom
1919,Mark,Johnson,Vanuatu
1920,Taylor,Walker,Lebanon
1921,Sandra,Burch,Japan
1922,Crystal,Vasquez,Sierra Leone
1923,Nathan,Atkins,Benin
1924,Kimberly,Hull,Cayman Islands
1925,Jeffrey,Petersen,Oman
1926,David,Maldonado,Switzerland
1927,Jennifer,Strong,Ecuador
1928,Tina,Pham,Saint Martin
1929,Tamara,Ford,Denmark
1930,Jonathan,Burns,Iraq
1931,Robert,Reeves,Poland
1932,Kristin,Johnson,Spain
1933,Jacqueline,Huang,Mexico
1934,Phillip,Stuart,Liechtenstein
1935,Jose,Lopez,Greece
1936,Courtney,Bryant,Morocco
1937,David,Jackson,Switzerland
1938,Raymond,Boyd,French Guiana
1939,Sarah,Crosby,Marshall Islands
1940,Caitlin,Lopez,Iceland
1941,Robert,Thompson,Egypt
1942,Cole,Gibbs,Cuba
1943,Elizabeth,Sullivan,Montenegro
1944,Jeffrey,Stewart,Sudan
1945,Bradley,Taylor,Guinea-Bissau
1946,Danielle,Gonzalez,Palau
1947,Kathleen,Wood,French Polynesia
1948,Taylor,Rogers,Uruguay
1949,Robert,Martin,Nicaragua
1950,Cheryl,Maxwell,Peru
1951,Traci,Smith,Heard Island and McDonald Islands
1952,Michelle,Moore,Grenada
1953,David,Conrad,Bolivia
1954,Lisa,Ashley,Germany
1955,Leah,Harris,Saint Helena
1956,Andrew,Torres,Svalbard & Jan Mayen Islands
1957,John,Phelps,Yemen
1958,Joel,Mendoza,Svalbard & Jan Mayen Islands
1959,Zachary,Bryant,British Virgin Islands
1960,Sarah,Palmer,Finland
1961,Joseph,Taylor,Honduras
1962,Carrie,Brown,Finland
1963,Angela,Clark,Northern Mariana Islands
1964,Teresa,Thomas,Congo
1965,Derrick,Coleman,United Arab Emirates
1966,Amy,Hunt,Portugal
1967,Courtney,Wood,Philippines
1968,Patrick,Rios,Turkmenistan
1969,Vincent,Rodgers,Uruguay
1970,Cindy,Hahn,Anguilla
1971,Christine,Flynn,Belarus
1972,Jordan,Bennett,Saint Kitts and Nevis
1973,Cody,Martinez,Spain
1974,Joann,Roy,Bahamas
1975,Andrew,Harris,Cayman Islands
1976,Robert,Harvey,Bahrain
1977,Natalie,Patterson,Swaziland
1978,Margaret,Sellers,Marshall Islands
1979,Jane,Peterson,Tunisia
1980,Joseph,Ramirez,Iceland
1981,Dawn,Torres,Faroe Islands
1982,Christina,Benson,Macao
1983,Joseph,Mack,Slovakia (Slovak Republic)
1984,Sarah,Maldonado,French Southern Territories
1985,Jeff,Moore,United States Minor Outlying Islands
1986,Jenny,Orozco,United States Virgin Islands
1987,Mary,Taylor,Guadeloupe
1988,Lauren,Chang,Palau
1989,Kevin,Williams,Brazil
1990,David,Boyle,Oman
1991,Kathy,Young,Nigeria
1992,Jasmine,Jackson,Monaco
1993,Ashley,Howard,Uzbekistan
1994,Steven,Pearson,Mongolia
1995,Jenna,Lopez,Norfolk Island
1996,Dustin,Williams,Cameroon
1997,Sydney,Lewis,China
1998,Miranda,Adams,Saint Barthelemy
1999,Ruben,Barnett,Jordan
2000,Jasmine,Martin,Cote d'Ivoire
2001,Erica,Cain,Sierra Leone
2002,Gregory,Leach,Angola
2003,Melanie,White,Algeria
2004,Stacy,Wu,Cameroon
2005,Lori,Wilson,Isle of Man
2006,Kimberly,Ochoa,Eritrea
2007,Jessica,Jenkins,Sri Lanka
2008,Priscilla,Norman,Kyrgyz Republic
2009,Rebecca,Horton,Nicaragua
2010,Sean,Frye,Cuba
2011,Brittany,Green,United States of America
2012,Lisa,Small,Uganda
2013,Alejandra,Rose,Belgium
2014,April,Zamora,Micronesia
2015,Sandra,Gonzalez,Turkmenistan
2016,Elizabeth,Reed,Ireland
2017,Manuel,Cummings,El Salvador
2018,Michael,Maddox,Kyrgyz Republic
2019,Jorge,Kelly,Sao Tome and Principe
2020,Angela,Leonard,Serbia
2021,Carrie,Cannon,Estonia
2022,Jennifer,Castro,Hungary
2023,Amy,Pitts,Iran
2024,Natasha,Bennett,Cameroon
2025,Wendy,Davis,Kazakhstan
2026,Nicole,Wheeler,Algeria
2027,Michelle,Johnson,Lesotho
2028,Rebecca,Thomas,Aruba
2029,Gregory,Dorsey,United States Virgin Islands
2030,Nicole,Jones,Zimbabwe
2031,Charles,Davis,Mexico
2032,Robert,Stevens,Netherlands
2033,Alyssa,Carter,North Macedonia
2034,Elizabeth,Mendez,Botswana
2035,Michelle,Williams,Western Sahara
2036,Steve,Bates,Bosnia and Herzegovina
2037,Tonya,Bowman,Argentina
2038,Kenneth,Osborne,French Southern Territories
2039,Cindy,Hines,Niue
2040,Joseph,Baxter,New Zealand
2041,Paul,Perkins,Senegal
2042,Holly,Smith,Nicaragua
2043,Catherine,Hall,American Samoa
2044,Linda,Lawson,Isle of Man
2045,William,Todd,Bolivia
2046,Sherry,Chen,Madagascar
2047,Brooke,Bush,Trinidad and Tobago
2048,Alan,Guerrero,Montenegro
2049,Angela,Phillips,Mayotte
2050,Kathy,Sellers,Gambia
2051,Tyler,Johnson,Panama
2052,Ann,Hall,Marshall Islands
2053,Caroline,Andrews,New Caledonia
2054,Katie,Griffith,Bosnia and Herzegovina
2055,Christopher,Griffith,Estonia
2056,Mark,Hughes,Austria
2057,Christopher,Evans,Sweden
2058,Jessica,Tucker,India
2059,Melissa,Evans,Mauritius
2060,Cindy,Thornton,Kiribati
2061,Matthew,Hubbard,Tokelau
2062,Sarah,Turner,Czech Republic
2063,Scott,Horne,Algeria
2064,Paula,Harris,Czech Republic
2065,Daniel,Bennett,United States Minor Outlying Islands
2066,Tina,Ritter,Dominican Republic
2067,Emily,Walker,Congo
2068,Joshua,Cooper,San Marino
2069,Angela,Williams,Guinea
2070,Jonathan,Wolfe,French Polynesia
2071,Nicholas,Olson,Burkina Faso
2072,Patricia,Lee,Poland
2073,Elizabeth,Cummings,Eritrea
2074,Brian,Pearson,Falkland Islands (Malvinas)
2075,Rachel,Beard,Venezuela
2076,Kenneth,Cortez,Martinique
2077,Frank,Torres,British Indian Ocean Territory (Chagos Archipelago)
2078,Victoria,Rubio,Nigeria
2079,Lee,Barnes,Luxembourg
2080,Scott,Ross,Argentina
2081,Anthony,Reyes,Swaziland
2082,Charlene,Schultz,Malawi
2083,Karen,Meyer,Bolivia
2084,Theresa,Wilson,Iraq
2085,Traci,Wilson,Thailand
2086,Melissa,Bryant,Brunei Darussalam
2087,Brandon,Duncan,Swaziland
2088,Zachary,Greer,Guadeloupe
2089,Erik,Ford,Dominica
2090,Diane,Oconnor,Belarus
2091,Tracy,Gonzalez,Monaco
2092,Danielle,Moore,Guatemala
2093,Timothy,Hawkins,Netherlands
2094,Brett,Higgins,Botswana
2095,Johnathan,Ford,Chile
2096,Jessica,Jones,Kazakhstan
2097,Randall,Tran,Ireland
2098,Julie,Thomas,Solomon Islands
2099,Christine,Blankenship,Malaysia
2100,Mark,Fowler,Sierra Leone
2101,Pamela,Morales,Guernsey
2102,Eric,Lucas,Egypt
2103,Joseph,Vega,Tunisia
2104,Kenneth,Lewis,Italy
2105,Stephanie,Johnson,Iran
2106,Bradley,Wilson,Samoa
2107,Shawn,White,Congo
2108,Teresa,Miller,South Africa
2109,Kenneth,Briggs,Christmas Island
2110,Patrick,Alexander,Malawi
2111,Kristine,Schwartz,Belize
2112,Mackenzie,Smith,Heard Island and McDonald Islands
2113,Jason,Hernandez,Nauru
2114,Cody,Stevens,Northern Mariana Islands
2115,Mark,George,Mexico
2116,Hannah,Conway,Italy
2117,Brandy,Suarez,Bermuda
2118,Robin,Johnson,Sweden
2119,Pamela,Thompson,Hong Kong
2120,Gary,Padilla,Cayman Islands
2121,Tony,Ferguson,Gambia
2122,Russell,Grant,Georgia
2123,Natasha,Bridges,Togo
2124,Kevin,Davis,Algeria
2125,Johnny,Mitchell,Hong Kong
2126,Kimberly,Davidson,Trinidad and Tobago
2127,Brittany,Brock,Venezuela
2128,David,Miller,Germany
2129,Benjamin,Suarez,Malaysia
2130,Linda,Jackson,Swaziland
2131,Rebecca,Christensen,Pakistan
2132,Allen,Schultz,Saint Martin
2133,Ronald,Porter,Denmark
2134,Jill,Cunningham,Gabon
2135,Kimberly,Sanders,Falkland Islands (Malvinas)
2136,Joseph,Nelson,Wallis and Futuna
2137,Nicole,Spears,American Samoa
2138,Ronald,Prince,Jordan
2139,John,Hancock,Grenada
2140,Natalie,Reynolds,Belgium
2141,Adrian,Larsen,Oman
2142,Charles,Carrillo,United Arab Emirates
2143,Louis,Mayo,Angola
2144,Nicole,Scott,Marshall Islands
2145,Jim,Hamilton,Zambia
2146,Sarah,Smith,Saint Kitts and Nevis
2147,Shawn,Hicks,Paraguay
2148,Kelly,Marquez,Burundi
2149,Barry,Garcia,Korea
2150,Mark,Sullivan,United Arab Emirates
2151,William,Brooks,Israel
2152,Thomas,Logan,American Samoa
2153,Julie,Stewart,Isle of Man
2154,Kaitlin,Clarke,Uzbekistan
2155,Maria,Beck,Madagascar
2156,Sarah,Patton,Moldova
2157,Colleen,Allen,Bulgaria
2158,Mark,Mann,Chad
2159,William,Fisher,Sri Lanka
2160,Melissa,Rogers,Singapore
2161,Eileen,Love,Singapore
2162,Bruce,Byrd,Botswana
2163,Jesse,Lee,Bermuda
2164,Jose,Waters,Bangladesh
2165,Connie,Wiggins,Christmas Island
2166,Ronald,Price,Pitcairn Islands
2167,Anthony,Perez,Cayman Islands
2168,Melissa,Jenkins,Senegal
2169,Lindsey,Hernandez,Swaziland
2170,Robert,Hughes,Czech Republic
2171,Thomas,Walsh,Canada
2172,Karen,Cruz,Luxembourg
2173,Jocelyn,Rogers,Morocco
2174,Phillip,Moses,Isle of Man
2175,Alexis,Owens,Somalia
2176,Larry,Barnett,French Southern Territories
2177,Erica,Hernandez,Bangladesh
2178,Tamara,Rice,Bouvet Island (Bouvetoya)
2179,Kevin,Mccullough,Bahrain
2180,Jeff,Pham,Tanzania
2181,Taylor,Dyer,Svalbard & Jan Mayen Islands
2182,Sandra,Robinson,Kazakhstan
2183,Marcus,Cooper,Brazil
2184,Cheyenne,Ellis,American Samoa
2185,Tammy,Smith,Djibouti
2186,Andrea,Reyes,Liechtenstein
2187,Jesus,Harris,Fiji
2188,Regina,Hood,Svalbard & Jan Mayen Islands
2189,Ana,Simmons,Palau
2190,Emily,Webb,Venezuela
2191,Brent,Thomas,Hong Kong
2192,Katherine,Rodriguez,Guadeloupe
2193,Ronald,Taylor,Botswana
2194,Robert,Henry,Armenia
2195,Donald,Coleman,Cook Islands
2196,Alan,Mcfarland,Armenia
2197,Kelsey,Craig,Maldives
2198,Thomas,Cabrera,Turks and Caicos Islands
2199,Henry,Preston,Singapore
2200,Edward,Hill,Mongolia
2201,Brett,Shepherd,United Arab Emirates
2202,Suzanne,Gonzales,Latvia
2203,Richard,Johnson,Lesotho
2204,Kathleen,Ramirez,Eritrea
2205,Billy,Aguirre,Bosnia and Herzegovina
2206,Ann,Simpson,Cape Verde
2207,Jeffrey,Pitts,Palau
2208,Kim,Washington,San Marino
2209,Lauren,Hernandez,Dominican Republic
2210,Lisa,James,Bolivia
2211,Kyle,Perez,Kiribati
2212,Joyce,Taylor,Nauru
2213,Jonathan,Madden,Germany
2214,Donna,Shields,Micronesia
2215,Joshua,Rojas,Philippines
2216,Tracy,Young,Germany
2217,Daniel,Harvey,Bolivia
2218,William,Williams,Svalbard & Jan Mayen Islands
2219,Sheena,Gutierrez,Canada
2220,Veronica,Harris,Chile
2221,Amanda,Randall,Trinidad and Tobago
2222,Charles,Jones,Reunion
2223,Donna,Mann,Bermuda
2224,Andrea,Owens,Angola
2225,Brittany,Mclean,Norfolk Island
2226,Steven,Chen,Iceland
2227,Chad,Franklin,Saint Martin
2228,Kimberly,Cook,Greenland
2229,Rebekah,Moreno,Slovenia
2230,Erica,Smith,Sao Tome and Principe
2231,Natasha,Smith,Andorra
2232,Matthew,Rodriguez,Ireland
2233,Lance,Roth,Argentina
2234,Douglas,Berg,Poland
2235,Stephanie,Bell,Eritrea
2236,Phyllis,Simmons,Guam
2237,Stephanie,Garcia,Falkland Islands (Malvinas)
2238,Timothy,Gonzalez,Sierra Leone
2239,Carlos,Reynolds,Namibia
2240,Tammy,Velasquez,Jordan
2241,John,Lang,New Caledonia
2242,Kellie,Sims,Norfolk Island
2243,Desiree,Lopez,North Macedonia
2244,Henry,Love,Panama
2245,Travis,Rojas,Cocos (Keeling) Islands
2246,Renee,Dennis,Guinea-Bissau
2247,Robert,Pitts,Jordan
2248,Devin,Jones,Latvia
2249,Nicole,Freeman,Equatorial Guinea
2250,Timothy,Green,Poland
2251,Amanda,Smith,Norway
2252,Deborah,Holmes,Niue
2253,John,Watson,New Caledonia
2254,William,Gates,Belgium
2255,Ashley,Wyatt,Fiji
2256,Christopher,Hartman,Cayman Islands
2257,Richard,Brady,Estonia
2258,Shannon,Barnes,New Zealand
2259,Gary,Armstrong,Bermuda
2260,Joshua,Daniels,Ethiopia
2261,Tiffany,Bennett,Sierra Leone
